county_fips,state_abbr,county_name,cmr_facility_count,cct_facility_count,svi_percentile,svi_quartile,rucc_code,metro_indicator,total_population,adult_pop_45plus,rate_excluded,cmr_rate_per_100k,cct_rate_per_100k
12099,FL,Palm Beach,2,16,0.8008,4,1.0,1,1533801,778503,0,0.25690331315357806,2.0552265052286245
13181,GA,Lincoln,0,0,0.5488,3,2.0,1,7879,4230,0,0.0,0.0
01013,AL,Butler,0,0,0.6872,3,6.0,0,18382,8631,0,0.0,0.0
47165,TN,Sumner,1,4,0.2927,2,1.0,1,207994,89675,0,1.115137998327293,4.460551993309172
51097,VA,King and Queen,0,0,0.1973,1,1.0,1,6720,3629,0,0.0,0.0
05015,AR,Carroll,0,0,0.6421,3,6.0,0,28814,14353,0,0.0,0.0
51820,VA,Waynesboro,0,0,0.7601,4,3.0,1,23182,9696,0,0.0,0.0
02220,AK,Sitka,0,0,0.4442,2,7.0,0,8282,3724,0,0.0,0.0
41051,OR,Multnomah,3,4,0.5927,3,1.0,1,789698,315924,0,0.9495954723287879,1.266127296438384
47061,TN,Grundy,0,0,0.5192,3,8.0,0,13955,6647,0,0.0,0.0
27057,MN,Hubbard,0,0,0.2809,2,9.0,0,22132,11855,0,0.0,0.0
38081,ND,Sargent,0,0,0.0251,1,9.0,0,3776,1864,0,0.0,0.0
36089,NY,St. Lawrence,0,2,0.7108,3,4.0,0,106940,47355,0,0.0,4.223418857565199
29179,MO,Reynolds,0,0,0.6354,3,9.0,0,5950,3143,0,0.0,0.0
06067,CA,Sacramento,5,7,0.7509,4,1.0,1,1584288,627081,0,0.7973451595567398,1.1162832233794358
39125,OH,Paulding,0,0,0.1387,1,8.0,0,18706,8638,0,0.0,0.0
18179,IN,Wells,0,0,0.0531,1,2.0,1,28555,12396,0,0.0,0.0
51063,VA,Floyd,0,0,0.0929,1,3.0,1,15679,8470,0,0.0,0.0
06083,CA,Santa Barbara,0,1,0.8667,4,2.0,1,441257,167941,0,0.0,0.5954472106275418
54005,WV,Boone,0,0,0.4003,2,3.0,1,20576,10553,0,0.0,0.0
28009,MS,Benton,0,0,0.7725,4,1.0,1,7438,3604,0,0.0,0.0
21055,KY,Crittenden,0,0,0.518,3,8.0,0,8974,4290,0,0.0,0.0
19147,IA,Palo Alto,0,0,0.1422,1,9.0,0,8810,4091,0,0.0,0.0
19159,IA,Ringgold,0,0,0.2176,1,9.0,0,4642,2271,0,0.0,0.0
37151,NC,Randolph,0,1,0.6475,3,2.0,1,147458,67577,0,0.0,1.479793420838451
24015,MD,Cecil,0,0,0.322,2,1.0,1,105672,47448,0,0.0,0.0
18171,IN,Warren,0,0,0.0315,1,3.0,1,8518,4118,0,0.0,0.0
31077,NE,Greeley,0,0,0.062,1,8.0,0,2219,1090,0,0.0,0.0
31095,NE,Jefferson,0,0,0.2736,2,9.0,0,7054,3500,0,0.0,0.0
31151,NE,Saline,0,0,0.4989,2,6.0,0,14555,5783,0,0.0,0.0
21119,KY,Knott,0,0,0.7334,3,9.0,0,13659,6637,0,0.0,0.0
19045,IA,Clinton,0,0,0.3446,2,4.0,0,46158,21581,0,0.0,0.0
27063,MN,Jackson,0,0,0.0856,1,9.0,0,9919,4909,0,0.0,0.0
27039,MN,Dodge,0,0,0.0401,1,3.0,1,21088,8721,0,0.0,0.0
27047,MN,Freeborn,0,0,0.4986,2,7.0,0,30515,14810,0,0.0,0.0
06009,CA,Calaveras,0,0,0.3357,2,6.0,0,46565,26141,0,0.0,0.0
25001,MA,Barnstable,1,1,0.1279,1,3.0,1,231735,142579,0,0.7013655587428723,0.7013655587428723
51119,VA,Middlesex,0,0,0.3042,2,8.0,0,10924,6606,0,0.0,0.0
42065,PA,Jefferson,0,0,0.3745,2,7.0,0,43612,21445,0,0.0,0.0
18089,IN,Lake,1,4,0.7031,3,1.0,1,500598,217411,0,0.4599583277755035,1.839833311102014
47003,TN,Bedford,0,0,0.7261,3,4.0,0,53055,21026,0,0.0,0.0
47027,TN,Clay,0,0,0.6605,3,8.0,0,7714,4110,0,0.0,0.0
17029,IL,Coles,0,1,0.5574,3,5.0,0,46060,19169,0,0.0,5.216756220981794
47097,TN,Lauderdale,0,0,0.9246,4,6.0,0,24610,10464,0,0.0,0.0
41001,OR,Baker,0,0,0.4811,2,7.0,0,16912,8825,0,0.0,0.0
36097,NY,Schuyler,0,0,0.3159,2,8.0,0,17507,9188,0,0.0,0.0
26159,MI,Van Buren,0,0,0.6494,3,6.0,0,75798,34931,0,0.0,0.0
17131,IL,Mercer,0,0,0.064,1,2.0,1,15487,7591,0,0.0,0.0
21127,KY,Lawrence,0,0,0.4744,2,2.0,1,16000,7344,0,0.0,0.0
21175,KY,Morgan,0,0,0.5918,3,9.0,0,14283,6385,0,0.0,0.0
21177,KY,Muhlenberg,0,0,0.3535,2,6.0,0,30568,14360,0,0.0,0.0
17049,IL,Effingham,0,0,0.2081,1,7.0,0,34331,15061,0,0.0,0.0
47105,TN,Loudon,0,0,0.1715,1,2.0,1,60591,33167,0,0.0,0.0
46025,SD,Clark,0,0,0.3659,2,9.0,0,3948,1743,0,0.0,0.0
15003,HI,Honolulu,3,3,0.5708,3,1.0,1,989408,431426,0,0.6953683829903622,0.6953683829903622
12041,FL,Gilchrist,0,0,0.7337,3,2.0,1,19587,9133,0,0.0,0.0
18157,IN,Tippecanoe,0,0,0.5087,3,3.0,1,188792,59032,0,0.0,0.0
42109,PA,Snyder,0,0,0.2819,2,7.0,0,39717,18154,0,0.0,0.0
48277,TX,Lamar,0,1,0.8536,4,5.0,0,51127,22073,0,0.0,4.530421782267929
12086,FL,Miami-Dade,7,25,0.881,4,1.0,1,2686867,1206260,0,0.5803060700014921,2.072521678576758
31057,NE,Dundy,0,0,0.0156,1,9.0,0,1561,873,1,,
48289,TX,Leon,0,0,0.6974,3,8.0,0,16538,8101,0,0.0,0.0
08097,CO,Pitkin,0,0,0.0617,1,7.0,0,16640,8697,0,0.0,0.0
38035,ND,Grand Forks,0,0,0.3198,2,3.0,1,72708,23730,0,0.0,0.0
18091,IN,LaPorte,0,1,0.5046,3,3.0,1,111706,50757,0,0.0,1.9701716019465296
18057,IN,Hamilton,3,3,0.0302,1,1.0,1,371645,149266,0,2.0098347915801322,2.0098347915801322
51595,VA,Emporia,0,0,0.9233,4,6.0,0,5463,2372,0,0.0,0.0
40081,OK,Lincoln,0,0,0.4101,2,1.0,1,34562,15662,0,0.0,0.0
20071,KS,Greeley,0,0,0.2689,2,9.0,0,1181,508,1,,
13145,GA,Harris,0,0,0.0675,1,2.0,1,36654,17714,0,0.0,0.0
13251,GA,Screven,0,0,0.699,3,8.0,0,14174,6783,0,0.0,0.0
48433,TX,Stonewall,0,0,0.2994,2,9.0,0,1218,630,1,,
39069,OH,Henry,0,0,0.0977,1,6.0,0,27520,12613,0,0.0,0.0
33009,NH,Grafton,0,0,0.2619,2,5.0,0,93146,45695,0,0.0,0.0
29145,MO,Newton,0,0,0.5682,3,3.0,1,60677,26780,0,0.0,0.0
18129,IN,Posey,0,0,0.0092,1,2.0,1,25040,12103,0,0.0,0.0
48311,TX,McMullen,0,0,0.8104,4,8.0,0,568,268,1,,
17035,IL,Cumberland,0,0,0.015,1,9.0,0,10261,4897,0,0.0,0.0
13297,GA,Walton,0,0,0.4095,2,1.0,1,106702,45561,0,0.0,0.0
27121,MN,Pope,0,0,0.028,1,8.0,0,11400,5708,0,0.0,0.0
51157,VA,Rappahannock,0,0,0.0573,1,1.0,1,7414,4324,0,0.0,0.0
51009,VA,Amherst,0,0,0.4022,2,2.0,1,31396,15300,0,0.0,0.0
06111,CA,Ventura,2,7,0.6249,3,2.0,1,829590,362598,0,0.5515750224766822,1.9305125786683877
17033,IL,Crawford,0,0,0.1919,1,6.0,0,18300,8492,0,0.0,0.0
08093,CO,Park,0,0,0.0032,1,1.0,1,18117,10421,0,0.0,0.0
06037,CA,Los Angeles,21,59,0.8629,4,1.0,1,9663345,3980364,0,0.527589939010603,1.4822764953155039
04027,AZ,Yuma,0,1,0.9978,4,3.0,1,213221,84698,0,0.0,1.180665423032421
13129,GA,Gordon,0,0,0.7318,3,4.0,0,59757,25581,0,0.0,0.0
19025,IA,Calhoun,0,0,0.092,1,9.0,0,9763,4588,0,0.0,0.0
12055,FL,Highlands,0,0,0.8673,4,3.0,1,107614,63253,0,0.0,0.0
51580,VA,Covington,0,0,0.3128,2,6.0,0,5545,2532,0,0.0,0.0
50017,VT,Orange,0,0,0.0939,1,9.0,0,29943,15587,0,0.0,0.0
20113,KS,McPherson,0,0,0.1635,1,7.0,0,30091,13020,0,0.0,0.0
04021,AZ,Pinal,0,1,0.797,4,1.0,1,484239,212998,0,0.0,0.46948797641292406
39051,OH,Fulton,0,0,0.0585,1,2.0,1,42007,19346,0,0.0,0.0
08003,CO,Alamosa,0,0,0.8253,4,7.0,0,16655,5866,0,0.0,0.0
12017,FL,Citrus,0,4,0.5698,3,3.0,1,166696,104282,0,0.0,3.835753054218369
47041,TN,DeKalb,0,0,0.8018,4,8.0,0,21225,9936,0,0.0,0.0
42031,PA,Clarion,0,0,0.315,2,6.0,0,36970,16900,0,0.0,0.0
46097,SD,Miner,0,0,0.2154,1,8.0,0,2280,1137,0,0.0,0.0
46073,SD,Jerauld,0,0,0.1976,1,9.0,0,1660,873,1,,
18031,IN,Decatur,0,0,0.0159,1,6.0,0,26399,11676,0,0.0,0.0
18037,IN,Dubois,0,1,0.1619,1,5.0,0,43546,19646,0,0.0,5.0900946757609695
51057,VA,Essex,0,0,0.8272,4,8.0,0,10598,5628,0,0.0,0.0
45089,SC,Williamsburg,0,0,0.9634,4,6.0,0,29891,14606,0,0.0,0.0
36031,NY,Essex,0,0,0.3516,2,6.0,0,36775,20566,0,0.0,0.0
19195,IA,Worth,0,0,0.0232,1,9.0,0,7297,3596,0,0.0,0.0
40063,OK,Hughes,0,0,0.7945,4,9.0,0,13436,5628,0,0.0,0.0
51027,VA,Buchanan,0,0,0.5975,3,9.0,0,19087,10130,0,0.0,0.0
51005,VA,Alleghany,0,0,0.3102,2,6.0,0,14595,7926,0,0.0,0.0
28087,MS,Lowndes,0,0,0.7521,4,5.0,0,57283,23518,0,0.0,0.0
18143,IN,Scott,0,0,0.5807,3,6.0,0,24657,11063,0,0.0,0.0
08099,CO,Prowers,0,0,0.9615,4,7.0,0,11751,4846,0,0.0,0.0
48435,TX,Sutton,0,0,0.7687,4,9.0,0,3221,1491,0,0.0,0.0
40101,OK,Muskogee,0,0,0.9774,4,4.0,0,66677,27073,0,0.0,0.0
29043,MO,Christian,0,0,0.1107,1,2.0,1,94422,39326,0,0.0,0.0
28073,MS,Lamar,0,0,0.6032,3,3.0,1,66217,26471,0,0.0,0.0
18137,IN,Ripley,0,0,0.2062,1,6.0,0,29227,13093,0,0.0,0.0
38057,ND,Mercer,0,0,0.3296,2,8.0,0,8309,4021,0,0.0,0.0
13147,GA,Hart,0,0,0.7681,4,6.0,0,27556,13783,0,0.0,0.0
22049,LA,Jackson,0,0,0.8301,4,6.0,0,14746,6935,0,0.0,0.0
51133,VA,Northumberland,0,0,0.1922,1,9.0,0,12391,8022,0,0.0,0.0
48157,TX,Fort Bend,0,4,0.4515,2,1.0,1,916778,350292,0,0.0,1.1419044682721842
55047,WI,Green Lake,0,0,0.4228,2,6.0,0,19344,9777,0,0.0,0.0
30073,MT,Pondera,0,0,0.7967,4,9.0,0,6125,2850,0,0.0,0.0
55127,WI,Walworth,0,0,0.2074,1,4.0,0,105822,49354,0,0.0,0.0
32021,NV,Mineral,0,0,0.5501,3,8.0,0,4528,2367,0,0.0,0.0
17057,IL,Fulton,0,0,0.2106,1,6.0,0,32541,15802,0,0.0,0.0
36103,NY,Suffolk,11,25,0.2596,2,1.0,1,1523170,705670,0,1.5588022730171325,3.5427324386753014
18161,IN,Union,0,0,0.0897,1,8.0,0,6973,3397,0,0.0,0.0
29119,MO,McDonald,0,0,0.8899,4,8.0,0,23903,10295,0,0.0,0.0
31157,NE,Scotts Bluff,0,0,0.7356,3,5.0,0,35699,15957,0,0.0,0.0
35047,NM,San Miguel,0,0,0.9854,4,6.0,0,26668,13783,0,0.0,0.0
01081,AL,Lee,0,1,0.6446,3,3.0,1,183215,67276,0,0.0,1.4864141744455674
48367,TX,Parker,0,0,0.2638,2,1.0,1,173494,73136,0,0.0,0.0
38021,ND,Dickey,0,0,0.146,1,9.0,0,4900,2161,0,0.0,0.0
38003,ND,Barnes,0,0,0.1842,1,6.0,0,10726,5192,0,0.0,0.0
27143,MN,Sibley,0,0,0.1139,1,8.0,0,15084,6901,0,0.0,0.0
13293,GA,Upson,0,0,0.6468,3,6.0,0,28263,12717,0,0.0,0.0
06097,CA,Sonoma,1,4,0.5562,3,2.0,1,481812,231324,0,0.4322940983209697,1.7291763932838788
26033,MI,Chippewa,0,0,0.6373,3,7.0,0,36264,16109,0,0.0,0.0
16019,ID,Bonneville,0,1,0.4473,2,3.0,1,131366,45250,0,0.0,2.209944751381215
13013,GA,Barrow,0,0,0.4887,2,1.0,1,92792,34880,0,0.0,0.0
13183,GA,Long,0,0,0.8851,4,3.0,1,19594,6155,0,0.0,0.0
48271,TX,Kinney,0,0,0.6265,3,9.0,0,3148,1487,0,0.0,0.0
40115,OK,Ottawa,0,0,0.9252,4,6.0,0,30287,12382,0,0.0,0.0
42033,PA,Clearfield,1,1,0.5017,3,4.0,0,77090,39155,0,2.5539522410930915,2.5539522410930915
26037,MI,Clinton,0,0,0.0414,1,2.0,1,79720,36650,0,0.0,0.0
17135,IL,Montgomery,0,0,0.3191,2,6.0,0,27663,13093,0,0.0,0.0
28003,MS,Alcorn,0,1,0.8944,4,7.0,0,34135,15481,0,0.0,6.459531038046638
28071,MS,Lafayette,0,1,0.4391,2,4.0,0,58467,20282,0,0.0,4.930480228774282
22043,LA,Grant,0,0,0.7219,3,3.0,1,21911,8693,0,0.0,0.0
29005,MO,Atchison,0,0,0.2249,1,9.0,0,5107,2668,0,0.0,0.0
17115,IL,Macon,0,0,0.5396,3,3.0,1,100591,45880,0,0.0,0.0
26149,MI,St. Joseph,0,0,0.5905,3,4.0,0,60878,26929,0,0.0,0.0
17055,IL,Franklin,0,0,0.4871,2,7.0,0,37138,17637,0,0.0,0.0
30033,MT,Garfield,0,0,0.0652,1,9.0,0,1211,583,1,,
31001,NE,Adams,0,0,0.4769,2,4.0,0,30899,13223,0,0.0,0.0
27109,MN,Olmsted,2,3,0.2361,1,3.0,1,164784,66344,0,3.014590618593995,4.521885927890992
34039,NJ,Union,1,3,0.8145,4,1.0,1,572726,240636,0,0.4155654183081501,1.2466962549244502
01097,AL,Mobile,1,4,0.8304,4,2.0,1,411640,172589,0,0.5794112023361859,2.3176448093447437
46087,SD,McCook,0,0,0.0366,1,2.0,1,5809,2463,0,0.0,0.0
01057,AL,Fayette,0,0,0.7458,3,8.0,0,15967,7629,0,0.0,0.0
01017,AL,Chambers,0,0,0.8295,4,6.0,0,34079,16318,0,0.0,0.0
37131,NC,Northampton,0,0,0.8906,4,9.0,0,16715,9525,0,0.0,0.0
08081,CO,Moffat,0,1,0.8164,4,7.0,0,13327,5612,0,0.0,17.818959372772632
21087,KY,Green,0,0,0.629,3,8.0,0,11468,5679,0,0.0,0.0
18047,IN,Franklin,0,0,0.1199,1,1.0,1,23096,11036,0,0.0,0.0
37013,NC,Beaufort,0,0,0.8066,4,6.0,0,44481,23863,0,0.0,0.0
38015,ND,Burleigh,1,1,0.1963,1,3.0,1,100012,41065,0,2.4351637647631805,2.4351637647631805
37159,NC,Rowan,0,1,0.8435,4,1.0,1,151661,67130,0,0.0,1.4896469536719796
26071,MI,Iron,0,0,0.3239,2,9.0,0,11740,6942,0,0.0,0.0
27067,MN,Kandiyohi,0,0,0.5383,3,4.0,0,43813,19376,0,0.0,0.0
21237,KY,Wolfe,0,0,0.776,4,9.0,0,6282,2992,0,0.0,0.0
48149,TX,Fayette,0,0,0.5234,3,6.0,0,25474,13260,0,0.0,0.0
46081,SD,Lawrence,0,0,0.3449,2,6.0,0,28053,14183,0,0.0,0.0
23029,ME,Washington,0,0,0.6694,3,9.0,0,31555,17105,0,0.0,0.0
48045,TX,Briscoe,0,0,0.5479,3,8.0,0,1445,725,1,,
26131,MI,Ontonagon,0,0,0.1269,1,9.0,0,5906,4018,0,0.0,0.0
28015,MS,Carroll,0,0,0.7,3,8.0,0,9535,5005,0,0.0,0.0
41003,OR,Benton,0,1,0.5005,3,3.0,1,97713,37873,0,0.0,2.6404034536477172
27133,MN,Rock,0,0,0.1304,1,2.0,1,9551,4347,0,0.0,0.0
42063,PA,Indiana,0,1,0.4528,2,4.0,0,83094,36951,0,0.0,2.706286704013423
22061,LA,Lincoln,0,0,0.7786,4,4.0,0,47962,15715,0,0.0,0.0
42099,PA,Perry,0,0,0.1737,1,2.0,1,46083,22475,0,0.0,0.0
46137,SD,Ziebach,0,0,0.8842,4,9.0,0,2322,862,1,,
48203,TX,Harrison,0,0,0.9036,4,2.0,1,70895,29647,0,0.0,0.0
26013,MI,Baraga,0,0,0.4178,2,9.0,0,8310,4195,0,0.0,0.0
40131,OK,Rogers,0,0,0.3878,2,1.0,1,100248,43247,0,0.0,0.0
29019,MO,Boone,0,1,0.4244,2,3.0,1,189463,65204,0,0.0,1.5336482424391142
40015,OK,Caddo,0,0,0.8705,4,6.0,0,26214,10135,0,0.0,0.0
08059,CO,Jefferson,0,2,0.0948,1,1.0,1,576366,251022,0,0.0,0.7967429149636287
54011,WV,Cabell,1,1,0.7276,3,2.0,1,92082,39249,0,2.5478356136462077,2.5478356136462077
48383,TX,Reagan,0,0,0.5052,3,8.0,0,3141,1140,0,0.0,0.0
05141,AR,Van Buren,0,0,0.7763,4,8.0,0,16142,8860,0,0.0,0.0
08117,CO,Summit,0,0,0.1696,1,5.0,0,30465,13404,0,0.0,0.0
20035,KS,Cowley,0,0,0.7871,4,4.0,0,34157,14634,0,0.0,0.0
05071,AR,Johnson,0,0,0.895,4,7.0,0,26129,11140,0,0.0,0.0
36041,NY,Hamilton,0,0,0.1654,1,8.0,0,5082,3305,0,0.0,0.0
51045,VA,Craig,0,0,0.0589,1,2.0,1,4843,2726,0,0.0,0.0
48083,TX,Coleman,0,0,0.6449,3,8.0,0,7842,4115,0,0.0,0.0
02290,AK,Yukon-Koyukuk,0,1,0.8807,4,8.0,0,5129,2078,0,0.0,48.12319538017324
04017,AZ,Navajo,0,0,0.9806,4,4.0,0,109175,47964,0,0.0,0.0
28085,MS,Lincoln,0,1,0.6042,3,6.0,0,34702,15440,0,0.0,6.476683937823834
48357,TX,Ochiltree,0,0,0.8244,4,7.0,0,9704,3414,0,0.0,0.0
48103,TX,Crane,0,0,0.7092,3,8.0,0,4574,1608,0,0.0,0.0
56003,WY,Big Horn,0,0,0.531,3,9.0,0,12018,5552,0,0.0,0.0
47081,TN,Hickman,0,0,0.4181,2,1.0,1,25826,11642,0,0.0,0.0
28143,MS,Tunica,0,0,0.9602,4,1.0,1,9234,3451,0,0.0,0.0
29081,MO,Harrison,0,0,0.4378,2,9.0,0,8220,3841,0,0.0,0.0
18005,IN,Bartholomew,0,0,0.287,2,3.0,1,84003,34368,0,0.0,0.0
13223,GA,Paulding,1,2,0.1429,1,1.0,1,183164,70217,0,1.424156543287238,2.848313086574476
39015,OH,Brown,0,0,0.3691,2,1.0,1,43777,20461,0,0.0,0.0
47141,TN,Putnam,0,2,0.5536,3,4.0,0,83844,33224,0,0.0,6.019744762822056
38101,ND,Ward,0,0,0.2571,2,3.0,1,68332,23690,0,0.0,0.0
25027,MA,Worcester,1,4,0.51,3,2.0,1,866866,384083,0,0.2603603908530187,1.0414415634120748
39091,OH,Logan,0,0,0.1578,1,4.0,0,46057,21509,0,0.0,0.0
06031,CA,Kings,0,0,0.9507,4,3.0,1,152682,48360,0,0.0,0.0
06073,CA,San Diego,9,22,0.7057,3,1.0,1,3269973,1289722,0,0.6978248025543489,1.7057939617995195
13079,GA,Crawford,0,0,0.6837,3,3.0,1,12277,6047,0,0.0,0.0
29037,MO,Cass,0,0,0.1257,1,1.0,1,111732,49345,0,0.0,0.0
36027,NY,Dutchess,2,3,0.447,2,2.0,1,297150,140010,0,1.4284693950432112,2.142704092564817
48477,TX,Washington,0,0,0.6522,3,6.0,0,37007,17228,0,0.0,0.0
08101,CO,Pueblo,0,0,0.8533,4,3.0,1,169422,74556,0,0.0,0.0
29067,MO,Douglas,0,0,0.5969,3,8.0,0,12228,5975,0,0.0,0.0
38009,ND,Bottineau,0,0,0.111,1,8.0,0,6349,3152,0,0.0,0.0
37051,NC,Cumberland,0,0,0.943,4,2.0,1,337890,112077,0,0.0,0.0
56017,WY,Hot Springs,0,0,0.1938,1,9.0,0,4661,2534,0,0.0,0.0
26001,MI,Alcona,0,0,0.1298,1,9.0,0,10489,7006,0,0.0,0.0
06061,CA,Placer,1,1,0.1992,1,1.0,1,423561,197187,0,0.5071328231577132,0.5071328231577132
05129,AR,Searcy,0,0,0.517,3,9.0,0,7806,4200,0,0.0,0.0
48305,TX,Lynn,0,0,0.6898,3,2.0,1,5761,2191,0,0.0,0.0
36077,NY,Otsego,0,1,0.3287,2,7.0,0,60126,27200,0,0.0,3.676470588235294
37153,NC,Richmond,0,0,0.986,4,4.0,0,42324,18636,0,0.0,0.0
37093,NC,Hoke,0,0,0.8909,4,2.0,1,54446,18642,0,0.0,0.0
31131,NE,Otoe,0,0,0.2698,2,6.0,0,16335,7476,0,0.0,0.0
42023,PA,Cameron,0,0,0.4734,2,9.0,0,4380,2532,0,0.0,0.0
45035,SC,Dorchester,0,0,0.6306,3,2.0,1,169833,68424,0,0.0,0.0
27161,MN,Waseca,0,0,0.2195,1,6.0,0,18981,8311,0,0.0,0.0
46015,SD,Brule,0,0,0.3872,2,9.0,0,5311,2497,0,0.0,0.0
47177,TN,Warren,0,0,0.7805,4,6.0,0,42638,18807,0,0.0,0.0
17023,IL,Clark,0,0,0.0745,1,8.0,0,15088,7124,0,0.0,0.0
21201,KY,Robertson,0,0,0.587,3,8.0,0,2313,1172,0,0.0,0.0
47095,TN,Lake,0,0,0.9345,4,9.0,0,6347,2747,0,0.0,0.0
45015,SC,Berkeley,0,0,0.5447,3,2.0,1,255217,99764,0,0.0,0.0
05051,AR,Garland,0,0,0.8661,4,3.0,1,99784,50871,0,0.0,0.0
20139,KS,Osage,0,0,0.1909,1,3.0,1,15824,7535,0,0.0,0.0
39155,OH,Trumbull,0,0,0.5533,3,2.0,1,200373,96882,0,0.0,0.0
48333,TX,Mills,0,0,0.4693,2,9.0,0,4548,2458,0,0.0,0.0
48359,TX,Oldham,0,0,0.392,2,2.0,1,1783,791,1,,
42019,PA,Butler,2,2,0.0786,1,1.0,1,198413,95873,0,2.0860930606114336,2.0860930606114336
16049,ID,Idaho,0,0,0.5199,3,8.0,0,17890,9624,0,0.0,0.0
20115,KS,Marion,0,0,0.1355,1,8.0,0,11690,5595,0,0.0,0.0
51029,VA,Buckingham,0,0,0.6758,3,8.0,0,16978,8165,0,0.0,0.0
37025,NC,Cabarrus,2,2,0.4321,2,1.0,1,240016,94868,0,2.1081924358055404,2.1081924358055404
29225,MO,Webster,0,0,0.5437,3,2.0,1,41472,16411,0,0.0,0.0
49011,UT,Davis,0,0,0.0678,1,2.0,1,373207,120380,0,0.0,0.0
27033,MN,Cottonwood,0,0,0.4903,2,9.0,0,11319,5199,0,0.0,0.0
12093,FL,Okeechobee,0,1,0.9637,4,4.0,0,41427,19189,0,0.0,5.211318984835062
13291,GA,Union,0,0,0.4932,2,8.0,0,27124,16794,0,0.0,0.0
19013,IA,Black Hawk,0,0,0.5667,3,3.0,1,130471,51074,0,0.0,0.0
48403,TX,Sabine,0,0,0.5609,3,9.0,0,10106,5912,0,0.0,0.0
39131,OH,Pike,0,0,0.6701,3,9.0,0,27001,12279,0,0.0,0.0
01125,AL,Tuscaloosa,1,0,0.651,3,2.0,1,237373,85005,0,1.1764013881536382,0.0
01131,AL,Wilcox,0,0,0.9819,4,9.0,0,9944,4756,0,0.0,0.0
28097,MS,Montgomery,0,0,0.9599,4,9.0,0,9600,4585,0,0.0,0.0
31099,NE,Kearney,0,0,0.1028,1,9.0,0,6770,3031,0,0.0,0.0
31087,NE,Hitchcock,0,0,0.2574,2,9.0,0,2552,1269,0,0.0,0.0
10003,DE,New Castle,1,0,0.5132,3,1.0,1,578592,247581,0,0.4039082158970196,0.0
16081,ID,Teton,0,0,0.2052,1,9.0,0,12549,5497,0,0.0,0.0
17161,IL,Rock Island,0,0,0.7556,4,2.0,1,141236,62934,0,0.0,0.0
51073,VA,Gloucester,0,0,0.0344,1,1.0,1,40057,19753,0,0.0,0.0
05133,AR,Sevier,0,0,0.825,4,6.0,0,15632,6010,0,0.0,0.0
18017,IN,Cass,0,0,0.5587,3,4.0,0,37666,16961,0,0.0,0.0
16077,ID,Power,0,0,0.762,4,8.0,0,8253,3089,0,0.0,0.0
18015,IN,Carroll,0,0,0.0821,1,3.0,1,20525,9865,0,0.0,0.0
42101,PA,Philadelphia,7,9,0.9465,4,1.0,1,1550542,573794,0,1.2199500169050217,1.5685071645921709
56043,WY,Washakie,0,0,0.2192,1,9.0,0,7710,3881,0,0.0,0.0
37029,NC,Camden,0,0,0.2523,2,1.0,1,11137,4970,0,0.0,0.0
36109,NY,Tompkins,0,0,0.3907,2,3.0,1,103558,38111,0,0.0,0.0
05069,AR,Jefferson,0,0,0.9096,4,4.0,0,63661,27767,0,0.0,0.0
05079,AR,Lincoln,0,0,0.5864,3,9.0,0,12898,5214,0,0.0,0.0
55123,WI,Vernon,0,0,0.4779,2,3.0,1,31170,14611,0,0.0,0.0
29093,MO,Iron,0,0,0.6074,3,9.0,0,9440,4660,0,0.0,0.0
48223,TX,Hopkins,0,0,0.7525,4,6.0,0,38172,16574,0,0.0,0.0
36001,NY,Albany,2,1,0.461,2,2.0,1,316659,133140,0,1.502178158329578,0.751089079164789
48225,TX,Houston,0,0,0.9625,4,7.0,0,22066,10623,0,0.0,0.0
39111,OH,Monroe,0,0,0.4263,2,8.0,0,13153,6719,0,0.0,0.0
20165,KS,Rush,0,0,0.0916,1,9.0,0,2830,1521,0,0.0,0.0
18107,IN,Montgomery,0,0,0.455,2,6.0,0,38573,17169,0,0.0,0.0
20187,KS,Stanton,0,0,0.3786,2,9.0,0,1901,797,1,,
21129,KY,Lee,0,0,0.8492,4,9.0,0,7293,3459,0,0.0,0.0
27071,MN,Koochiching,0,0,0.3118,2,7.0,0,11751,6580,0,0.0,0.0
48029,TX,Bexar,2,12,0.9192,4,1.0,1,2087679,738479,0,0.27082692940489844,1.6249615764293908
08013,CO,Boulder,1,3,0.209,1,2.0,1,326831,135033,0,0.7405597150326216,2.221679145097865
47089,TN,Jefferson,0,0,0.4954,2,3.0,1,57838,28698,0,0.0,0.0
40097,OK,Mayes,0,0,0.7499,3,6.0,0,39889,17637,0,0.0,0.0
27165,MN,Watonwan,0,0,0.6583,3,8.0,0,11077,4898,0,0.0,0.0
16013,ID,Blaine,0,0,0.4025,2,7.0,0,25041,13080,0,0.0,0.0
22053,LA,Jefferson Davis,0,0,0.5549,3,2.0,1,31553,13200,0,0.0,0.0
46119,SD,Sully,0,0,0.027,1,9.0,0,1494,792,1,,
08031,CO,Denver,4,5,0.5603,3,1.0,1,716577,241467,0,1.6565410594408345,2.070676324301043
40029,OK,Coal,0,0,0.8358,4,9.0,0,5266,2412,0,0.0,0.0
30011,MT,Carter,0,0,0.4069,2,9.0,0,1418,743,1,,
48461,TX,Upton,0,0,0.77,4,8.0,0,3109,1229,0,0.0,0.0
18051,IN,Gibson,0,0,0.2342,1,6.0,0,32904,14487,0,0.0,0.0
31105,NE,Kimball,0,0,0.4308,2,8.0,0,3289,1763,0,0.0,0.0
